config,model,experiment_id,num_narrative_agents,num_subnarrative_agents,aggregation,validation,retrieval,total_api_calls,total_cost_usd,total_latency_sec,avg_latency_sec,avg_cost_usd,avg_api_calls,total_documents,f1_samples
run_5_config,deepseek-chat,agora_deepseek_bg_t07,3,1,intersection,False,False,35,0.07350000000000001,53.300165400141886,1.5228618685754824,0.0021000000000000003,1.0,35,
agora_deepseek_en_t00,deepseek-chat,agora_deepseek_en_t00,3,1,intersection,False,False,195,0.08190000000000001,58.144928,1.4908955897435896,0.0021000000000000003,5.0,39,0.176
run_1_config,deepseek-chat,agora_deepseek_en_t00,3,1,intersection,False,False,41,0.08610000000000004,52.582921300083406,1.2825102756117903,0.0021000000000000007,1.0,41,
run_2_config,deepseek-chat,agora_deepseek_en_t00,3,1,intersection,False,False,41,0.08610000000000004,55.55880360002632,1.3550927707323495,0.0021000000000000007,1.0,41,
run_3_config,deepseek-chat,agora_deepseek_en_t00,3,1,intersection,False,False,41,0.08610000000000004,52.23946930002419,1.2741333975615654,0.0021000000000000007,1.0,41,
run_4_config,deepseek-chat,agora_deepseek_en_t00,3,1,intersection,False,False,41,0.08610000000000004,54.63588359998539,1.332582526828912,0.0021000000000000007,1.0,41,
run_5_config,deepseek-chat,agora_deepseek_en_t00,3,1,intersection,False,False,41,0.08610000000000004,61.05169490003025,1.4890657292690306,0.0021000000000000007,1.0,41,
agora_deepseek_en_t07,deepseek-chat,agora_deepseek_en_t07,3,1,intersection,False,False,205,0.0861,60.436703,1.4740659268292684,0.0021,5.0,41,0.1836
run_1_config,deepseek-chat,agora_deepseek_en_t07,3,1,intersection,False,False,41,0.08610000000000004,54.653765400173164,1.3330186682969065,0.0021000000000000007,1.0,41,
run_2_config,deepseek-chat,agora_deepseek_en_t07,3,1,intersection,False,False,41,0.08610000000000004,64.79906550003214,1.5804650121959058,0.0021000000000000007,1.0,41,
run_3_config,deepseek-chat,agora_deepseek_en_t07,3,1,intersection,False,False,41,0.08610000000000004,56.32962740003135,1.373893351220277,0.0021000000000000007,1.0,41,
run_4_config,deepseek-chat,agora_deepseek_en_t07,3,1,intersection,False,False,41,0.08610000000000004,56.68541639996687,1.382571131706509,0.0021000000000000007,1.0,41,
run_5_config,deepseek-chat,agora_deepseek_en_t07,3,1,intersection,False,False,41,0.08610000000000004,64.27113120001748,1.5675885658540847,0.0021000000000000007,1.0,41,
agora_deepseek_hi_t00,deepseek-chat,agora_deepseek_hi_t00,3,1,intersection,False,False,175,0.07350000000000001,64.235321,1.8352948857142855,0.0021000000000000003,5.0,35,0.2745
run_1_config,deepseek-chat,agora_deepseek_hi_t00,3,1,intersection,False,False,35,0.07350000000000001,58.24527650000523,1.6641507571430065,0.0021000000000000003,1.0,35,
run_2_config,deepseek-chat,agora_deepseek_hi_t00,3,1,intersection,False,False,35,0.07350000000000001,51.83438339992425,1.4809823828549786,0.0021000000000000003,1.0,35,
run_3_config,deepseek-chat,agora_deepseek_hi_t00,3,1,intersection,False,False,35,0.07350000000000001,58.89883180009203,1.6828237657169152,0.0021000000000000003,1.0,35,
run_4_config,deepseek-chat,agora_deepseek_hi_t00,3,1,intersection,False,False,35,0.07350000000000001,55.34999009990135,1.58142828856861,0.0021000000000000003,1.0,35,
run_5_config,deepseek-chat,agora_deepseek_hi_t00,3,1,intersection,False,False,35,0.07350000000000001,51.54555559996515,1.4727301599990041,0.0021000000000000003,1.0,35,
agora_deepseek_pt_t00,deepseek-chat,agora_deepseek_pt_t00,3,1,intersection,False,False,175,0.07350000000000001,506.420028,14.469143657142856,0.0021000000000000003,5.0,35,0.2566
run_1_config,deepseek-chat,agora_deepseek_pt_t00,3,1,intersection,False,False,35,0.07350000000000001,500.5908486000264,14.302595674286469,0.0021000000000000003,1.0,35,
run_2_config,deepseek-chat,agora_deepseek_pt_t00,3,1,intersection,False,False,35,0.07350000000000001,549.2650279998779,15.693286514282226,0.0021000000000000003,1.0,35,
run_3_config,deepseek-chat,agora_deepseek_pt_t00,3,1,intersection,False,False,35,0.07350000000000001,490.99996030004695,14.028570294287055,0.0021000000000000003,1.0,35,
run_4_config,deepseek-chat,agora_deepseek_pt_t00,3,1,intersection,False,False,35,0.07350000000000001,559.3237318000756,15.980678051430733,0.0021000000000000003,1.0,35,
run_5_config,deepseek-chat,agora_deepseek_pt_t00,3,1,intersection,False,False,35,0.07350000000000001,471.0277697001584,13.457936277147382,0.0021000000000000003,1.0,35,
agora_deepseek_ru_t00,deepseek-chat,agora_deepseek_ru_t00,3,1,intersection,False,False,160,0.06720000000000001,67.496538,2.1092668125,0.0021000000000000003,5.0,32,0.3199
run_1_config,deepseek-chat,agora_deepseek_ru_t00,3,1,intersection,False,False,32,0.0672,61.530582500156015,1.9228307031298755,0.0021,1.0,32,
run_2_config,deepseek-chat,agora_deepseek_ru_t00,3,1,intersection,False,False,32,0.0672,60.238448600051925,1.8824515187516226,0.0021,1.0,32,
run_3_config,deepseek-chat,agora_deepseek_ru_t00,3,1,intersection,False,False,32,0.0672,58.59382800012827,1.8310571250040084,0.0021,1.0,32,
run_4_config,deepseek-chat,agora_deepseek_ru_t00,3,1,intersection,False,False,32,0.0672,56.3421651001554,1.7606926593798562,0.0021,1.0,32,
run_5_config,deepseek-chat,agora_deepseek_ru_t00,3,1,intersection,False,False,32,0.0672,57.70081860013306,1.8031505812541582,0.0021,1.0,32,
agora_deepseek_ru_t07,deepseek-chat,agora_deepseek_ru_t07,3,1,intersection,False,False,160,0.06720000000000001,68.12081,2.1287753125,0.0021000000000000003,5.0,32,0.3253
run_1_config,deepseek-chat,agora_deepseek_ru_t07,3,1,intersection,False,False,32,0.0672,59.88245750009082,1.8713267968778382,0.0021,1.0,32,
run_2_config,deepseek-chat,agora_deepseek_ru_t07,3,1,intersection,False,False,32,0.0672,58.26337289996445,1.8207304031238891,0.0021,1.0,32,
run_3_config,deepseek-chat,agora_deepseek_ru_t07,3,1,intersection,False,False,32,0.0672,61.045397399924695,1.9076686687476467,0.0021,1.0,32,
run_4_config,deepseek-chat,agora_deepseek_ru_t07,3,1,intersection,False,False,32,0.0672,59.87085930001922,1.8709643531256006,0.0021,1.0,32,
run_5_config,deepseek-chat,agora_deepseek_ru_t07,3,1,intersection,False,False,32,0.0672,60.720197299961,1.8975061656237813,0.0021,1.0,32,
agora_gemini_en_t00,gemini-2.5-flash,agora_gemini_en_t00,3,1,intersection,False,False,205,0.06149999999999999,460.047596,11.220673073170731,0.0014999999999999998,5.0,41,0.2336
run_1_config,gemini-2.5-flash,agora_gemini_en_t00,3,1,intersection,False,False,41,0.061500000000000034,454.51390900020465,11.085705097565967,0.001500000000000001,1.0,41,
run_2_config,gemini-2.5-flash,agora_gemini_en_t00,3,1,intersection,False,False,41,0.061500000000000034,364.24021640000893,8.88390771707339,0.001500000000000001,1.0,41,
run_3_config,gemini-2.5-flash,agora_gemini_en_t00,3,1,intersection,False,False,41,0.061500000000000034,377.1099976999683,9.197804821950445,0.001500000000000001,1.0,41,
agora_gemini_en_t07,gemini-2.5-flash,agora_gemini_en_t07,3,1,intersection,False,False,205,0.06149999999999999,78.658479,1.9184994878048782,0.0014999999999999998,5.0,41,0.2329
run_1_config,gemini-2.5-flash,agora_gemini_en_t07,3,1,intersection,False,False,41,0.061500000000000034,78.12363329995422,1.905454470730591,0.001500000000000001,1.0,41,
run_2_config,gemini-2.5-flash,agora_gemini_en_t07,3,1,intersection,False,False,41,0.061500000000000034,59.882337199989735,1.460544809755847,0.001500000000000001,1.0,41,
run_3_config,gemini-2.5-flash,agora_gemini_en_t07,3,1,intersection,False,False,41,0.061500000000000034,57.36360630020498,1.3991123487854873,0.001500000000000001,1.0,41,
run_4_config,gemini-2.5-flash,agora_gemini_en_t07,3,1,intersection,False,False,41,0.061500000000000034,62.221863999962785,1.5176064390234827,0.001500000000000001,1.0,41,
run_5_config,gemini-2.5-flash,agora_gemini_en_t07,3,1,intersection,False,False,41,0.061500000000000034,61.5710388999432,1.5017326560961755,0.001500000000000001,1.0,41,
agora_majority_deepseek_pt_t00,deepseek-chat,agora_majority_deepseek_pt_t00,3,1,majority,False,False,175,0.07350000000000001,608.344363,17.381267514285714,0.0021000000000000003,5.0,35,0.3748
run_1_config,deepseek-chat,agora_majority_deepseek_pt_t00,3,1,majority,False,False,35,0.07350000000000001,600.2955362997016,17.15130103713433,0.0021000000000000003,1.0,35,
run_2_config,deepseek-chat,agora_majority_deepseek_pt_t00,3,1,majority,False,False,35,0.07350000000000001,554.0837718998083,15.830964911423095,0.0021000000000000003,1.0,35,
run_3_config,deepseek-chat,agora_majority_deepseek_pt_t00,3,1,majority,False,False,35,0.07350000000000001,520.8584176995794,14.881669077130839,0.0021000000000000003,1.0,35,
run_4_config,deepseek-chat,agora_majority_deepseek_pt_t00,3,1,majority,False,False,35,0.07350000000000001,535.3007084000857,15.294305954288163,0.0021000000000000003,1.0,35,
run_5_config,deepseek-chat,agora_majority_deepseek_pt_t00,3,1,majority,False,False,35,0.07350000000000001,505.7771204998715,14.4507748714249,0.0021000000000000003,1.0,35,
agora_majority_gpt5nano_bg_t00,gpt-5-nano,agora_majority_gpt5nano_bg_t00,3,1,majority,False,False,160,0.064,3399.296289,106.22800903125,0.002,5.0,32,0.2927
run_1_config,gpt-5-nano,agora_majority_gpt5nano_bg_t00,3,1,majority,False,False,35,0.07000000000000005,3396.898606500125,97.05424590000358,0.0020000000000000013,1.0,35,
run_2_config,gpt-5-nano,agora_majority_gpt5nano_bg_t00,3,1,majority,False,False,35,0.07000000000000005,3145.145366800017,89.8612961942862,0.0020000000000000013,1.0,35,
run_3_config,gpt-5-nano,agora_majority_gpt5nano_bg_t00,3,1,majority,False,False,35,0.07000000000000005,2833.971763199662,80.97062180570462,0.0020000000000000013,1.0,35,
run_4_config,gpt-5-nano,agora_majority_gpt5nano_bg_t00,3,1,majority,False,False,35,0.07000000000000005,3068.9720069998884,87.68491448571109,0.0020000000000000013,1.0,35,
run_5_config,gpt-5-nano,agora_majority_gpt5nano_bg_t00,3,1,majority,False,False,35,0.07000000000000005,2901.568726300262,82.90196360857891,0.0020000000000000013,1.0,35,
agora_majority_gpt5nano_en_t00,gpt-5-nano,agora_majority_gpt5nano_ru_t00,3,1,majority,False,False,205,0.082,2.019208,0.04924897560975609,0.002,5.0,41,0.2372
run_1_config,gpt-5-nano,agora_majority_gpt5nano_en_t00,3,1,majority,False,False,41,0.08200000000000006,574.5690342001617,14.013878882930772,0.0020000000000000013,1.0,41,
run_2_config,gpt-5-nano,agora_majority_gpt5nano_en_t00,3,1,majority,False,False,41,0.08200000000000006,588.4612007001415,14.352712212198572,0.0020000000000000013,1.0,41,
run_3_config,gpt-5-nano,agora_majority_gpt5nano_en_t00,3,1,majority,False,False,41,0.08200000000000006,594.9719938999039,14.511512046339117,0.0020000000000000013,1.0,41,
run_4_config,gpt-5-nano,agora_majority_gpt5nano_en_t00,3,1,majority,False,False,41,0.08200000000000006,682.8644362001213,16.65523015122247,0.0020000000000000013,1.0,41,
run_5_config,gpt-5-nano,agora_majority_gpt5nano_en_t00,3,1,majority,False,False,41,0.08200000000000006,620.7428100998512,15.140068539020762,0.0020000000000000013,1.0,41,
agora_majority_gpt5nano_en_t07,gpt-5-nano,agora_majority_gpt5nano_en_t07,3,1,majority,False,False,205,0.082,4343.111656,105.92955258536587,0.002,5.0,41,0.2271
run_1_config,gpt-5-nano,agora_majority_gpt5nano_en_t07,3,1,majority,False,False,41,0.08200000000000006,4334.632528800055,105.7227446048794,0.0020000000000000013,1.0,41,
run_2_config,gpt-5-nano,agora_majority_gpt5nano_en_t07,3,1,majority,False,False,41,0.08200000000000006,3672.084053699856,89.56302569999649,0.0020000000000000013,1.0,41,
run_3_config,gpt-5-nano,agora_majority_gpt5nano_en_t07,3,1,majority,False,False,41,0.08200000000000006,4649.019180300178,113.39071171463848,0.0020000000000000013,1.0,41,
run_4_config,gpt-5-nano,agora_majority_gpt5nano_en_t07,3,1,majority,False,False,41,0.08200000000000006,4226.446155699903,103.08405257804642,0.0020000000000000013,1.0,41,
run_5_config,gpt-5-nano,agora_majority_gpt5nano_en_t07,3,1,majority,False,False,41,0.08200000000000006,3912.278756299985,95.42143308048745,0.0020000000000000013,1.0,41,
agora_majority_gpt5nano_hi_t00,gpt-5-nano,agora_majority_gpt5nano_hi_t00,3,1,majority,False,False,175,0.06999999999999999,2401.595017,68.61700048571429,0.0019999999999999996,5.0,35,0.2524
run_1_config,gpt-5-nano,agora_majority_gpt5nano_hi_t00,3,1,majority,False,False,35,0.07000000000000005,2394.265625400004,68.40758929714298,0.0020000000000000013,1.0,35,
run_2_config,gpt-5-nano,agora_majority_gpt5nano_hi_t00,3,1,majority,False,False,35,0.07000000000000005,2187.1151891001496,62.489005402861416,0.0020000000000000013,1.0,35,
run_3_config,gpt-5-nano,agora_majority_gpt5nano_hi_t00,3,1,majority,False,False,35,0.07000000000000005,2257.66591220023,64.504740348578,0.0020000000000000013,1.0,35,
run_4_config,gpt-5-nano,agora_majority_gpt5nano_hi_t00,3,1,majority,False,False,35,0.07000000000000005,2419.7266703001233,69.13504772286066,0.0020000000000000013,1.0,35,
run_5_config,gpt-5-nano,agora_majority_gpt5nano_hi_t00,3,1,majority,False,False,35,0.07000000000000005,1935.5852278000661,55.302435080001885,0.0020000000000000013,1.0,35,
agora_majority_gpt5nano_pt_t00,gpt-5-nano,agora_majority_gpt5nano_pt_t00,3,1,majority,False,False,175,0.06999999999999999,1759.75894,50.27882685714285,0.0019999999999999996,5.0,35,0.4022
run_1_config,gpt-5-nano,agora_majority_gpt5nano_pt_t00,3,1,majority,False,False,35,0.07000000000000005,1757.60893950006,50.217398271430284,0.0020000000000000013,1.0,35,
run_2_config,gpt-5-nano,agora_majority_gpt5nano_pt_t00,3,1,majority,False,False,35,0.07000000000000005,1722.0978309996437,49.202795171418394,0.0020000000000000013,1.0,35,
run_3_config,gpt-5-nano,agora_majority_gpt5nano_pt_t00,3,1,majority,False,False,35,0.07000000000000005,1594.4743929002434,45.55641122572124,0.0020000000000000013,1.0,35,
run_4_config,gpt-5-nano,agora_majority_gpt5nano_pt_t00,3,1,majority,False,False,35,0.07000000000000005,1718.3639976000409,49.09611421714402,0.0020000000000000013,1.0,35,
run_5_config,gpt-5-nano,agora_majority_gpt5nano_pt_t00,3,1,majority,False,False,35,0.07000000000000005,1671.2373743001365,47.74963926571819,0.0020000000000000013,1.0,35,
agora_majority_gpt5nano_ru_t00,gpt-5-nano,agora_majority_gpt5nano_ru_t00,3,1,majority,False,False,160,0.064,2275.502756,71.109461125,0.002,5.0,32,0.3114
run_1_config,gpt-5-nano,agora_majority_gpt5nano_ru_t00,3,1,majority,False,False,32,0.06400000000000004,2273.4667024998944,71.0458344531217,0.0020000000000000013,1.0,32,
run_2_config,gpt-5-nano,agora_majority_gpt5nano_ru_t00,3,1,majority,False,False,11,0.022000000000000006,975.4328271998095,88.67571156361905,0.0020000000000000005,1.0,11,
run_3_config,gpt-5-nano,agora_majority_gpt5nano_ru_t00,3,1,majority,False,False,31,0.06200000000000004,2265.906268700026,73.09375060322664,0.0020000000000000013,1.0,31,
run_4_config,gpt-5-nano,agora_majority_gpt5nano_ru_t00,3,1,majority,False,False,29,0.05800000000000004,2027.8917312999245,69.92730107930774,0.0020000000000000013,1.0,29,
run_5_config,gpt-5-nano,agora_majority_gpt5nano_ru_t00,3,1,majority,False,False,32,0.06400000000000004,2035.9200272001326,63.622500850004144,0.0020000000000000013,1.0,32,
agora_majority_mistral_bg_t00,mistral-large-latest,agora_majority_mistral_bg_t00,3,1,majority,False,False,175,1.2249999999999999,778.67095,22.247741428571427,0.034999999999999996,5.0,35,0.2541
run_1_config,mistral-large-latest,agora_majority_mistral_bg_t00,3,1,majority,False,False,35,1.225,777.7998615000396,22.222853185715415,0.035,1.0,35,
run_2_config,mistral-large-latest,agora_majority_mistral_bg_t00,3,1,majority,False,False,35,1.225,797.2178699001665,22.777653425719045,0.035,1.0,35,
run_3_config,mistral-large-latest,agora_majority_mistral_bg_t00,3,1,majority,False,False,35,1.225,778.3786551002412,22.239390145721178,0.035,1.0,35,
run_4_config,mistral-large-latest,agora_majority_mistral_bg_t00,3,1,majority,False,False,35,1.225,772.9595063002781,22.08455732286509,0.035,1.0,35,
run_5_config,mistral-large-latest,agora_majority_mistral_bg_t00,3,1,majority,False,False,35,1.225,783.9999359999784,22.399998171427956,0.035,1.0,35,
agora_majority_mistral_en_t00,mistral-large-latest,agora_majority_mistral_en_t00,3,1,majority,False,False,205,1.435,129.891064,3.168074731707317,0.035,5.0,41,0.1484
run_1_config,mistral-large-latest,agora_majority_mistral_en_t00,3,1,majority,False,False,41,1.4349999999999996,129.4597382999491,3.1575545926816853,0.03499999999999999,1.0,41,
run_2_config,mistral-large-latest,agora_majority_mistral_en_t00,3,1,majority,False,False,41,1.4349999999999996,136.92648839997125,3.3396704487797866,0.03499999999999999,1.0,41,
run_3_config,mistral-large-latest,agora_majority_mistral_en_t00,3,1,majority,False,False,41,1.4349999999999996,122.84939190000289,2.9963266317073876,0.03499999999999999,1.0,41,
run_4_config,mistral-large-latest,agora_majority_mistral_en_t00,3,1,majority,False,False,41,1.4349999999999996,127.91086810012344,3.119777270734718,0.03499999999999999,1.0,41,
run_5_config,mistral-large-latest,agora_majority_mistral_en_t00,3,1,majority,False,False,41,1.4349999999999996,128.7324592999647,3.139816080486944,0.03499999999999999,1.0,41,
agora_majority_mistral_en_t00_evidence,mistral-large-latest,agora_majority_mistral_en_t00_evidence,3,1,majority,False,False,205,1.435,855.237617,20.85945407317073,0.035,5.0,41,0.1507
run_1_config,mistral-large-latest,agora_majority_mistral_en_t00_evidence,3,1,majority,False,False,41,1.4349999999999996,854.7642367999066,20.847908214631868,0.03499999999999999,1.0,41,
agora_majority_mistral_en_t07,mistral-large-latest,agora_majority_mistral_en_t07,3,1,majority,False,False,200,1.4000000000000001,129.876093,3.246902325,0.035,5.0,40,0.1374
run_1_config,mistral-large-latest,agora_majority_mistral_en_t07,3,1,majority,False,False,41,1.4349999999999996,129.41519650002013,3.1564682073175643,0.03499999999999999,1.0,41,
run_2_config,mistral-large-latest,agora_majority_mistral_en_t07,3,1,majority,False,False,41,1.4349999999999996,127.97332330001517,3.121300568293053,0.03499999999999999,1.0,41,
run_3_config,mistral-large-latest,agora_majority_mistral_en_t07,3,1,majority,False,False,41,1.4349999999999996,122.02346699987535,2.976182121948179,0.03499999999999999,1.0,41,
run_4_config,mistral-large-latest,agora_majority_mistral_en_t07,3,1,majority,False,False,41,1.4349999999999996,124.47879309998832,3.036068124389959,0.03499999999999999,1.0,41,
run_5_config,mistral-large-latest,agora_majority_mistral_en_t07,3,1,majority,False,False,41,1.4349999999999996,129.28200779994955,3.1532197024377937,0.03499999999999999,1.0,41,
agora_majority_mistral_hi_t00,mistral-large-latest,agora_majority_mistral_hi_t00,3,1,majority,False,False,175,1.2249999999999999,1539.206977,43.9773422,0.034999999999999996,5.0,35,0.1779
run_1_config,mistral-large-latest,agora_majority_mistral_hi_t00,3,1,majority,False,False,35,1.225,1538.492671499961,43.95693347142746,0.035,1.0,35,
run_2_config,mistral-large-latest,agora_majority_mistral_hi_t00,3,1,majority,False,False,35,1.225,912.3513952996576,26.06718272284736,0.035,1.0,35,
run_3_config,mistral-large-latest,agora_majority_mistral_hi_t00,3,1,majority,False,False,35,1.225,910.2260778001515,26.006459365718616,0.035,1.0,35,
run_4_config,mistral-large-latest,agora_majority_mistral_hi_t00,3,1,majority,False,False,35,1.225,935.8224327000796,26.737783791430846,0.035,1.0,35,
run_5_config,mistral-large-latest,agora_majority_mistral_hi_t00,3,1,majority,False,False,35,1.225,920.4140460998749,26.297544174282137,0.035,1.0,35,
agora_majority_mistral_pt_t00,mistral-large-latest,agora_majority_mistral_pt_t00,3,1,majority,False,False,175,1.2249999999999999,467.871278,13.3677508,0.034999999999999996,5.0,35,0.2579
run_1_config,mistral-large-latest,agora_majority_mistral_pt_t00,3,1,majority,False,False,35,1.225,467.13602069998143,13.346743448570898,0.035,1.0,35,
run_2_config,mistral-large-latest,agora_majority_mistral_pt_t00,3,1,majority,False,False,35,1.225,465.4665525997988,13.29904435999425,0.035,1.0,35,
run_3_config,mistral-large-latest,agora_majority_mistral_pt_t00,3,1,majority,False,False,35,1.225,449.5761919999494,12.845034057141412,0.035,1.0,35,
run_4_config,mistral-large-latest,agora_majority_mistral_pt_t00,3,1,majority,False,False,35,1.225,458.1935520996337,13.091244345703819,0.035,1.0,35,
run_5_config,mistral-large-latest,agora_majority_mistral_pt_t00,3,1,majority,False,False,35,1.225,452.24583589984104,12.921309597138315,0.035,1.0,35,
agora_majority_mistral_ru_t00,mistral-large-latest,agora_majority_mistral_ru_t00,3,1,majority,False,False,160,1.12,584.3038960000001,18.259496750000004,0.035,5.0,32,0.234
run_1_config,mistral-large-latest,agora_majority_mistral_ru_t00,3,1,majority,False,False,32,1.1200000000000003,583.4663205002435,18.233322515632608,0.03500000000000001,1.0,32,
run_2_config,mistral-large-latest,agora_majority_mistral_ru_t00,3,1,majority,False,False,32,1.1200000000000003,600.7205199999735,18.77251624999917,0.03500000000000001,1.0,32,
run_3_config,mistral-large-latest,agora_majority_mistral_ru_t00,3,1,majority,False,False,32,1.1200000000000003,614.0619716001675,19.189436612505233,0.03500000000000001,1.0,32,
run_4_config,mistral-large-latest,agora_majority_mistral_ru_t00,3,1,majority,False,False,32,1.1200000000000003,560.3107481002808,17.509710878133774,0.03500000000000001,1.0,32,
run_5_config,mistral-large-latest,agora_majority_mistral_ru_t00,3,1,majority,False,False,32,1.1200000000000003,618.3986211996526,19.324956912489142,0.03500000000000001,1.0,32,
agora_majority_together_llama33_70b_bg_t00,meta-llama/Llama-3.3-70B-Instruct-Turbo,agora_majority_together_llama33_70b_bg_t00,3,1,majority,False,False,175,0.06999999999999999,300.829613,8.5951318,0.0019999999999999996,5.0,35,0.1828
run_1_config,meta-llama/Llama-3.3-70B-Instruct-Turbo,agora_majority_together_llama33_70b_bg_t00,3,1,majority,False,False,35,0.0,290.35315300011996,8.295804371431998,0.0,1.0,35,
run_2_config,meta-llama/Llama-3.3-70B-Instruct-Turbo,agora_majority_together_llama33_70b_bg_t00,3,1,majority,False,False,35,0.0,294.06955379992735,8.401987251426496,0.0,1.0,35,
run_3_config,meta-llama/Llama-3.3-70B-Instruct-Turbo,agora_majority_together_llama33_70b_bg_t00,3,1,majority,False,False,35,0.0,296.4691170002335,8.470546200006671,0.0,1.0,35,
run_4_config,meta-llama/Llama-3.3-70B-Instruct-Turbo,agora_majority_together_llama33_70b_bg_t00,3,1,majority,False,False,35,0.0,196.64710150007156,5.618488614287759,0.0,1.0,35,
run_5_config,meta-llama/Llama-3.3-70B-Instruct-Turbo,agora_majority_together_llama33_70b_bg_t00,3,1,majority,False,False,35,0.0,216.79594059987002,6.194169731424858,0.0,1.0,35,
agora_majority_together_llama33_70b_en_t00,meta-llama/Llama-3.3-70B-Instruct-Turbo,agora_majority_together_llama33_70b_en_t00,3,1,majority,False,False,205,0.082,128.682741,3.13860343902439,0.002,5.0,41,0.1549
run_1_config,meta-llama/Llama-3.3-70B-Instruct-Turbo,agora_majority_together_llama33_70b_en_t00,3,1,majority,False,False,41,0.0,118.80300399987021,2.8976342438992733,0.0,1.0,41,
run_2_config,meta-llama/Llama-3.3-70B-Instruct-Turbo,agora_majority_together_llama33_70b_en_t00,3,1,majority,False,False,41,0.0,113.53962989989678,2.769259265851141,0.0,1.0,41,
run_3_config,meta-llama/Llama-3.3-70B-Instruct-Turbo,agora_majority_together_llama33_70b_en_t00,3,1,majority,False,False,41,0.0,126.1455413997174,3.0767205219443268,0.0,1.0,41,
run_4_config,meta-llama/Llama-3.3-70B-Instruct-Turbo,agora_majority_together_llama33_70b_en_t00,3,1,majority,False,False,41,0.0,150.16614989982932,3.6625890219470567,0.0,1.0,41,
run_5_config,meta-llama/Llama-3.3-70B-Instruct-Turbo,agora_majority_together_llama33_70b_en_t00,3,1,majority,False,False,41,0.0,137.92494660010556,3.3640230878074524,0.0,1.0,41,
agora_majority_together_llama33_70b_en_t07,meta-llama/Llama-3.3-70B-Instruct-Turbo,agora_majority_together_llama33_70b_en_t07,3,1,majority,False,False,205,0.082,312.004403,7.60986348780488,0.002,5.0,41,0.1379
run_1_config,meta-llama/Llama-3.3-70B-Instruct-Turbo,agora_majority_together_llama33_70b_en_t07,3,1,majority,False,False,41,0.0,302.26566610019654,7.372333319516989,0.0,1.0,41,
run_2_config,meta-llama/Llama-3.3-70B-Instruct-Turbo,agora_majority_together_llama33_70b_en_t07,3,1,majority,False,False,41,0.0,413.71462220000063,10.090600541463429,0.0,1.0,41,
run_3_config,meta-llama/Llama-3.3-70B-Instruct-Turbo,agora_majority_together_llama33_70b_en_t07,3,1,majority,False,False,41,0.0,976.4552588001831,23.815981921955686,0.0,1.0,41,
run_4_config,meta-llama/Llama-3.3-70B-Instruct-Turbo,agora_majority_together_llama33_70b_en_t07,3,1,majority,False,False,41,0.0,597.9195012003179,14.583402468300436,0.0,1.0,41,
run_5_config,meta-llama/Llama-3.3-70B-Instruct-Turbo,agora_majority_together_llama33_70b_en_t07,3,1,majority,False,False,41,0.0,382.92549430020154,9.33964620244394,0.0,1.0,41,
agora_majority_together_llama33_70b_hi_t00,meta-llama/Llama-3.3-70B-Instruct-Turbo,agora_majority_together_llama33_70b_hi_t00,3,1,majority,False,False,175,0.06999999999999999,202.363859,5.781824542857143,0.0019999999999999996,5.0,35,0.1216
run_1_config,meta-llama/Llama-3.3-70B-Instruct-Turbo,agora_majority_together_llama33_70b_hi_t00,3,1,majority,False,False,35,0.0,192.28986490005622,5.493996140001606,0.0,1.0,35,
run_2_config,meta-llama/Llama-3.3-70B-Instruct-Turbo,agora_majority_together_llama33_70b_hi_t00,3,1,majority,False,False,35,0.0,234.04616010002786,6.687033145715081,0.0,1.0,35,
run_3_config,meta-llama/Llama-3.3-70B-Instruct-Turbo,agora_majority_together_llama33_70b_hi_t00,3,1,majority,False,False,35,0.0,241.20205989992263,6.891487425712075,0.0,1.0,35,
run_4_config,meta-llama/Llama-3.3-70B-Instruct-Turbo,agora_majority_together_llama33_70b_hi_t00,3,1,majority,False,False,35,0.0,294.4883047002369,8.413951562863911,0.0,1.0,35,
run_5_config,meta-llama/Llama-3.3-70B-Instruct-Turbo,agora_majority_together_llama33_70b_hi_t00,3,1,majority,False,False,35,0.0,279.21056850021716,7.977444814291919,0.0,1.0,35,
agora_majority_together_llama33_70b_pt_t00,meta-llama/Llama-3.3-70B-Instruct-Turbo,agora_majority_together_llama33_70b_pt_t00,3,1,majority,False,False,175,0.06999999999999999,139.104432,3.9744123428571427,0.0019999999999999996,5.0,35,0.1115
run_1_config,meta-llama/Llama-3.3-70B-Instruct-Turbo,agora_majority_together_llama33_70b_pt_t00,3,1,majority,False,False,35,0.0,129.07701819995424,3.687914805712978,0.0,1.0,35,
run_2_config,meta-llama/Llama-3.3-70B-Instruct-Turbo,agora_majority_together_llama33_70b_pt_t00,3,1,majority,False,False,35,0.0,156.37669129995624,4.467905465713035,0.0,1.0,35,
run_3_config,meta-llama/Llama-3.3-70B-Instruct-Turbo,agora_majority_together_llama33_70b_pt_t00,3,1,majority,False,False,35,0.0,177.3694625999778,5.0676989314279375,0.0,1.0,35,
run_4_config,meta-llama/Llama-3.3-70B-Instruct-Turbo,agora_majority_together_llama33_70b_pt_t00,3,1,majority,False,False,35,0.0,374.2802097001112,10.693720277146035,0.0,1.0,35,
run_5_config,meta-llama/Llama-3.3-70B-Instruct-Turbo,agora_majority_together_llama33_70b_pt_t00,3,1,majority,False,False,35,0.0,245.8102252003736,7.023149291439245,0.0,1.0,35,
